state,disease,cases,incidence_per_100000
PA,MEASLES,24,0.2199999988
PA,MEASLES,24,0.2199999988
PA,MEASLES,24,0.2099999934
PA,MEASLES,24,0.2099999934
PA,MEASLES,24,0.2099999934
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,24,0.200000003
PA,MEASLES,25,0.2599999905
PA,MEASLES,25,0.2599999905
PA,MEASLES,25,0.25
PA,MEASLES,25,0.2599999905
PA,MEASLES,25,0.2700000107
PA,MEASLES,25,0.2399999946
PA,MEASLES,25,0.2199999988
PA,MEASLES,25,0.2199999988
PA,MEASLES,25,0.2199999988
PA,MEASLES,25,0.2199999988
PA,MEASLES,25,0.2099999934
PA,MEASLES,25,0.2099999934
PA,MEASLES,25,0.2099999934
PA,MEASLES,25,0.2099999934
PA,MEASLES,25,0.2099999934
PA,MEASLES,25,0.2099999934
PA,MEASLES,26,0.2700000107
PA,MEASLES,26,0.2599999905
PA,MEASLES,26,0.2700000107
PA,MEASLES,26,0.2800000012
PA,MEASLES,26,0.2800000012
PA,MEASLES,26,0.2599999905
PA,MEASLES,26,0.25
PA,MEASLES,26,0.2399999946
PA,MEASLES,26,0.2399999946
PA,MEASLES,26,0.2300000042
PA,MEASLES,26,0.2300000042
PA,MEASLES,26,0.2300000042
PA,MEASLES,26,0.2300000042
PA,MEASLES,26,0.2300000042
PA,MEASLES,26,0.2199999988
PA,MEASLES,26,0.2199999988
PA,MEASLES,26,0.2199999988
PA,MEASLES,27,0.2899999917
PA,MEASLES,27,0.3000000119
PA,MEASLES,27,0.2599999905
PA,MEASLES,27,0.25
PA,MEASLES,27,0.25
PA,MEASLES,27,0.25
PA,MEASLES,27,0.2399999946
PA,MEASLES,27,0.2399999946
PA,MEASLES,27,0.2300000042
PA,MEASLES,27,0.2300000042
PA,MEASLES,27,0.2300000042
PA,MEASLES,27,0.2300000042
PA,MEASLES,27,0.2300000042
PA,MEASLES,27,0.2300000042
PA,MEASLES,28,0.2899999917
PA,MEASLES,28,0.2800000012
PA,MEASLES,28,0.3000000119
PA,MEASLES,28,0.2700000107
PA,MEASLES,28,0.2700000107
PA,MEASLES,28,0.25
PA,MEASLES,28,0.25
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,28,0.2399999946
PA,MEASLES,29,0.3000000119
PA,MEASLES,29,0.3000000119
PA,MEASLES,29,0.3100000024
PA,MEASLES,29,0.2800000012
PA,MEASLES,29,0.2599999905
PA,MEASLES,29,0.25
PA,MEASLES,29,0.25
PA,MEASLES,29,0.25
PA,MEASLES,29,0.2399999946
PA,MEASLES,29,0.2399999946
PA,MEASLES,29,0.2399999946
PA,MEASLES,29,0.2399999946
PA,MEASLES,29,0.2399999946
PA,MEASLES,29,0.2399999946
PA,MEASLES,30,0.3100000024
PA,MEASLES,30,0.3000000119
PA,MEASLES,30,0.3000000119
PA,MEASLES,30,0.3199999928
PA,MEASLES,30,0.2899999917
PA,MEASLES,30,0.2899999917
PA,MEASLES,30,0.2899999917
PA,MEASLES,30,0.2899999917
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.2599999905
PA,MEASLES,30,0.25
PA,MEASLES,31,0.3100000024
PA,MEASLES,31,0.3199999928
PA,MEASLES,31,0.3400000036
PA,MEASLES,31,0.3000000119
PA,MEASLES,31,0.2800000012
PA,MEASLES,31,0.2800000012
PA,MEASLES,31,0.2800000012
PA,MEASLES,31,0.2700000107
PA,MEASLES,31,0.2599999905
PA,MEASLES,32,0.3300000131
PA,MEASLES,32,0.3300000131
PA,MEASLES,32,0.3300000131
PA,MEASLES,32,0.349999994
PA,MEASLES,32,0.3199999928
PA,MEASLES,32,0.3000000119
PA,MEASLES,32,0.2800000012
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,32,0.2700000107
PA,MEASLES,33,0.3400000036
PA,MEASLES,33,0.3300000131
PA,MEASLES,33,0.3300000131
PA,MEASLES,33,0.3600000143
PA,MEASLES,33,0.3600000143
PA,MEASLES,33,0.3199999928
PA,MEASLES,33,0.3100000024
PA,MEASLES,33,0.2899999917
PA,MEASLES,33,0.2800000012
PA,MEASLES,33,0.2800000012
PA,MEASLES,33,0.2800000012
PA,MEASLES,33,0.2800000012
PA,MEASLES,33,0.2800000012
PA,MEASLES,33,0.2800000012
PA,MEASLES,34,0.349999994
PA,MEASLES,34,0.3400000036
PA,MEASLES,34,0.3600000143
PA,MEASLES,34,0.3700000048
PA,MEASLES,34,0.3300000131
PA,MEASLES,34,0.3100000024
PA,MEASLES,34,0.3000000119
PA,MEASLES,34,0.2899999917
PA,MEASLES,34,0.2899999917
PA,MEASLES,34,0.2899999917
PA,MEASLES,34,0.2899999917
PA,MEASLES,34,0.2800000012
PA,MEASLES,35,0.3600000143
PA,MEASLES,35,0.349999994
PA,MEASLES,35,0.349999994
PA,MEASLES,35,0.3700000048
PA,MEASLES,35,0.3400000036
PA,MEASLES,35,0.3400000036
PA,MEASLES,35,0.3100000024
PA,MEASLES,35,0.3100000024
PA,MEASLES,35,0.3000000119
PA,MEASLES,35,0.3000000119
PA,MEASLES,35,0.3000000119
PA,MEASLES,35,0.3000000119
PA,MEASLES,35,0.3000000119
PA,MEASLES,35,0.2899999917
PA,MEASLES,35,0.2899999917
PA,MEASLES,35,0.2899999917
PA,MEASLES,35,0.2899999917
PA,MEASLES,36,0.3700000048
PA,MEASLES,36,0.3899999857
PA,MEASLES,36,0.349999994
PA,MEASLES,36,0.349999994
PA,MEASLES,36,0.3199999928
PA,MEASLES,36,0.3100000024
PA,MEASLES,36,0.3000000119
PA,MEASLES,36,0.3000000119
PA,MEASLES,36,0.3000000119
PA,MEASLES,37,0.3799999952
PA,MEASLES,37,0.3400000036
PA,MEASLES,37,0.3100000024
PA,MEASLES,37,0.3100000024
PA,MEASLES,37,0.3100000024
PA,MEASLES,38,0.3899999857
PA,MEASLES,38,0.4199999869
PA,MEASLES,38,0.3300000131
PA,MEASLES,38,0.3300000131
PA,MEASLES,38,0.3300000131
PA,MEASLES,38,0.3199999928
PA,MEASLES,39,0.400000006
PA,MEASLES,39,0.400000006
PA,MEASLES,39,0.400000006
PA,MEASLES,39,0.400000006
PA,MEASLES,39,0.3799999952
PA,MEASLES,39,0.3700000048
PA,MEASLES,39,0.3400000036
PA,MEASLES,39,0.3300000131
PA,MEASLES,40,0.4099999964
PA,MEASLES,40,0.400000006
PA,MEASLES,40,0.400000006
PA,MEASLES,40,0.400000006
PA,MEASLES,40,0.3899999857
PA,MEASLES,40,0.3799999952
PA,MEASLES,40,0.3700000048
PA,MEASLES,40,0.3600000143
PA,MEASLES,40,0.3600000143
PA,MEASLES,40,0.349999994
PA,MEASLES,40,0.3400000036
PA,MEASLES,40,0.3400000036
PA,MEASLES,41,0.4199999869
PA,MEASLES,41,0.4300000072
PA,MEASLES,41,0.3899999857
PA,MEASLES,41,0.3899999857
PA,MEASLES,41,0.3899999857
PA,MEASLES,41,0.3799999952
PA,MEASLES,41,0.3700000048
PA,MEASLES,41,0.349999994
PA,MEASLES,41,0.3400000036
PA,MEASLES,42,0.4199999869
PA,MEASLES,42,0.4199999869
PA,MEASLES,42,0.4600000083
PA,MEASLES,42,0.4600000083
PA,MEASLES,42,0.4300000072
PA,MEASLES,42,0.4099999964
PA,MEASLES,42,0.3899999857
PA,MEASLES,42,0.3799999952
PA,MEASLES,42,0.3700000048
PA,MEASLES,42,0.3600000143
PA,MEASLES,42,0.349999994
PA,MEASLES,42,0.349999994
PA,MEASLES,43,0.4699999988
PA,MEASLES,43,0.400000006
PA,MEASLES,43,0.3700000048
PA,MEASLES,43,0.3700000048
PA,MEASLES,43,0.3600000143
PA,MEASLES,43,0.3600000143
PA,MEASLES,43,0.3600000143
PA,MEASLES,44,0.4499999881
PA,MEASLES,44,0.4300000072
PA,MEASLES,44,0.4300000072
PA,MEASLES,44,0.400000006
PA,MEASLES,44,0.400000006
PA,MEASLES,44,0.3899999857
PA,MEASLES,44,0.3799999952
PA,MEASLES,44,0.3799999952
PA,MEASLES,44,0.3700000048
PA,MEASLES,45,0.4600000083
PA,MEASLES,45,0.4699999988
PA,MEASLES,45,0.4600000083
PA,MEASLES,45,0.4600000083
PA,MEASLES,45,0.4499999881
PA,MEASLES,45,0.4399999976
PA,MEASLES,45,0.4199999869
PA,MEASLES,45,0.4099999964
PA,MEASLES,45,0.3799999952
PA,MEASLES,46,0.4699999988
PA,MEASLES,46,0.4600000083
PA,MEASLES,46,0.4699999988
PA,MEASLES,46,0.4399999976
PA,MEASLES,46,0.4399999976
PA,MEASLES,46,0.4399999976
PA,MEASLES,46,0.4300000072
PA,MEASLES,46,0.4199999869
PA,MEASLES,46,0.4199999869
PA,MEASLES,46,0.4199999869
PA,MEASLES,46,0.400000006
PA,MEASLES,46,0.3899999857
PA,MEASLES,46,0.3899999857
PA,MEASLES,46,0.3899999857
PA,MEASLES,46,0.3799999952
PA,MEASLES,47,0.4799999893
PA,MEASLES,47,0.4799999893
PA,MEASLES,47,0.5
PA,MEASLES,47,0.5099999905
PA,MEASLES,47,0.5099999905
PA,MEASLES,47,0.5099999905
PA,MEASLES,47,0.4600000083
PA,MEASLES,47,0.4600000083
PA,MEASLES,47,0.4600000083
PA,MEASLES,47,0.4300000072
PA,MEASLES,47,0.4099999964
PA,MEASLES,47,0.4099999964
PA,MEASLES,47,0.400000006
PA,MEASLES,47,0.400000006
PA,MEASLES,47,0.3899999857
PA,MEASLES,47,0.3899999857
PA,MEASLES,48,0.5
PA,MEASLES,48,0.5
PA,MEASLES,48,0.4900000095
PA,MEASLES,48,0.4900000095
PA,MEASLES,48,0.4600000083
PA,MEASLES,48,0.4600000083
PA,MEASLES,48,0.4399999976
PA,MEASLES,48,0.4099999964
PA,MEASLES,48,0.4099999964
PA,MEASLES,48,0.400000006
PA,MEASLES,49,0.5
PA,MEASLES,49,0.5099999905
PA,MEASLES,49,0.5
PA,MEASLES,49,0.5
PA,MEASLES,49,0.5
PA,MEASLES,49,0.5
PA,MEASLES,49,0.4499999881
PA,MEASLES,49,0.4499999881
PA,MEASLES,50,0.5099999905
PA,MEASLES,50,0.5099999905
PA,MEASLES,50,0.5099999905
PA,MEASLES,50,0.4799999893
PA,MEASLES,50,0.4600000083
PA,MEASLES,50,0.4399999976
PA,MEASLES,50,0.4199999869
PA,MEASLES,51,0.5299999714
PA,MEASLES,51,0.5199999809
PA,MEASLES,51,0.5299999714
PA,MEASLES,51,0.5500000119
PA,MEASLES,51,0.5600000024
PA,MEASLES,51,0.4799999893
PA,MEASLES,51,0.4699999988
PA,MEASLES,51,0.4300000072
PA,MEASLES,51,0.4300000072
PA,MEASLES,52,0.5400000215
PA,MEASLES,52,0.5299999714
PA,MEASLES,52,0.4699999988
PA,MEASLES,52,0.4600000083
PA,MEASLES,52,0.4399999976
PA,MEASLES,52,0.4399999976
PA,MEASLES,52,0.4399999976
PA,MEASLES,53,0.5400000215
PA,MEASLES,53,0.5400000215
PA,MEASLES,53,0.5799999833
PA,MEASLES,53,0.5400000215
PA,MEASLES,53,0.4799999893
PA,MEASLES,53,0.4499999881
PA,MEASLES,53,0.4399999976
PA,MEASLES,54,0.5
PA,MEASLES,54,0.4499999881
PA,MEASLES,54,0.4499999881
PA,MEASLES,55,0.5500000119
PA,MEASLES,55,0.5799999833
PA,MEASLES,55,0.5299999714
PA,MEASLES,55,0.4900000095
PA,MEASLES,55,0.4799999893
PA,MEASLES,55,0.4699999988
PA,MEASLES,55,0.4600000083
PA,MEASLES,56,0.5099999905
PA,MEASLES,56,0.5099999905
PA,MEASLES,56,0.4900000095
PA,MEASLES,56,0.4900000095
PA,MEASLES,56,0.4699999988
PA,MEASLES,57,0.5799999833
PA,MEASLES,57,0.5799999833
PA,MEASLES,57,0.5699999928
PA,MEASLES,57,0.6000000238
PA,MEASLES,57,0.6200000048
PA,MEASLES,57,0.5400000215
PA,MEASLES,57,0.5400000215
PA,MEASLES,57,0.4900000095
PA,MEASLES,57,0.4799999893
PA,MEASLES,58,0.6299999952
PA,MEASLES,58,0.5600000024
PA,MEASLES,58,0.5500000119
PA,MEASLES,58,0.5299999714
PA,MEASLES,58,0.4900000095
PA,MEASLES,59,0.6100000143
PA,MEASLES,59,0.6000000238
PA,MEASLES,59,0.6200000048
PA,MEASLES,59,0.5699999928
PA,MEASLES,59,0.5699999928
PA,MEASLES,59,0.5199999809
PA,MEASLES,60,0.6000000238
PA,MEASLES,60,0.6200000048
PA,MEASLES,60,0.5600000024
PA,MEASLES,60,0.5500000119
PA,MEASLES,60,0.5400000215
PA,MEASLES,60,0.5299999714
PA,MEASLES,60,0.5299999714
PA,MEASLES,60,0.5299999714
PA,MEASLES,61,0.6200000048
PA,MEASLES,61,0.6299999952
PA,MEASLES,61,0.6299999952
PA,MEASLES,61,0.6200000048
PA,MEASLES,61,0.6200000048
PA,MEASLES,61,0.6200000048
PA,MEASLES,61,0.6000000238
PA,MEASLES,61,0.6000000238
PA,MEASLES,61,0.5899999738
PA,MEASLES,61,0.5799999833
PA,MEASLES,61,0.5699999928
PA,MEASLES,61,0.5099999905
PA,MEASLES,62,0.6800000072
PA,MEASLES,62,0.6000000238
PA,MEASLES,62,0.5899999738
PA,MEASLES,62,0.5600000024
PA,MEASLES,62,0.5400000215
PA,MEASLES,62,0.5299999714
PA,MEASLES,62,0.5299999714
PA,MEASLES,62,0.5199999809
PA,MEASLES,62,0.5199999809
PA,MEASLES,62,0.5199999809
PA,MEASLES,63,0.6399999857
PA,MEASLES,63,0.5500000119
PA,MEASLES,63,0.5299999714
PA,MEASLES,64,0.6600000262
PA,MEASLES,64,0.6600000262
PA,MEASLES,64,0.5899999738
PA,MEASLES,64,0.5500000119
PA,MEASLES,64,0.5500000119
PA,MEASLES,64,0.5400000215
PA,MEASLES,65,0.7099999785
PA,MEASLES,65,0.6000000238
PA,MEASLES,65,0.5799999833
PA,MEASLES,65,0.5699999928
PA,MEASLES,65,0.5600000024
PA,MEASLES,65,0.5500000119
PA,MEASLES,65,0.5500000119
PA,MEASLES,66,0.6700000167
PA,MEASLES,66,0.6600000262
PA,MEASLES,66,0.6700000167
PA,MEASLES,66,0.6700000167
PA,MEASLES,66,0.6999999881
PA,MEASLES,66,0.6399999857
PA,MEASLES,66,0.6299999952
PA,MEASLES,66,0.6000000238
PA,MEASLES,66,0.5799999833
PA,MEASLES,66,0.5699999928
PA,MEASLES,66,0.5699999928
PA,MEASLES,67,0.6800000072
PA,MEASLES,67,0.6299999952
PA,MEASLES,67,0.5600000024
PA,MEASLES,68,0.6999999881
PA,MEASLES,68,0.6800000072
PA,MEASLES,68,0.7200000286
PA,MEASLES,68,0.6499999762
PA,MEASLES,68,0.6200000048
PA,MEASLES,69,0.7099999785
PA,MEASLES,69,0.7099999785
PA,MEASLES,69,0.7099999785
PA,MEASLES,69,0.6999999881
PA,MEASLES,69,0.6999999881
PA,MEASLES,69,0.6100000143
PA,MEASLES,69,0.5799999833
PA,MEASLES,70,0.7099999785
PA,MEASLES,70,0.6399999857
PA,MEASLES,70,0.6200000048
PA,MEASLES,70,0.6200000048
PA,MEASLES,70,0.5899999738
PA,MEASLES,71,0.7099999785
PA,MEASLES,71,0.7200000286
PA,MEASLES,71,0.6499999762
PA,MEASLES,71,0.6299999952
PA,MEASLES,71,0.6000000238
PA,MEASLES,72,0.7400000095
PA,MEASLES,72,0.7300000191
PA,MEASLES,72,0.7099999785
PA,MEASLES,72,0.6800000072
PA,MEASLES,72,0.6299999952
PA,MEASLES,72,0.6200000048
PA,MEASLES,72,0.6100000143
PA,MEASLES,72,0.6100000143
PA,MEASLES,72,0.6100000143
PA,MEASLES,73,0.75
PA,MEASLES,73,0.75
PA,MEASLES,73,0.6999999881
PA,MEASLES,73,0.6399999857
PA,MEASLES,74,0.75
PA,MEASLES,74,0.7599999905
PA,MEASLES,74,0.7400000095
PA,MEASLES,74,0.7599999905
PA,MEASLES,74,0.7099999785
PA,MEASLES,74,0.6999999881
PA,MEASLES,74,0.6299999952
PA,MEASLES,74,0.6200000048
PA,MEASLES,75,0.7699999809
PA,MEASLES,75,0.7699999809
PA,MEASLES,75,0.7599999905
PA,MEASLES,76,0.7799999714
PA,MEASLES,76,0.7900000215
PA,MEASLES,76,0.7799999714
PA,MEASLES,76,0.7699999809
PA,MEASLES,76,0.6899999976
PA,MEASLES,76,0.6700000167
PA,MEASLES,77,0.7900000215
PA,MEASLES,77,0.7400000095
PA,MEASLES,77,0.7400000095
PA,MEASLES,77,0.7099999785
PA,MEASLES,77,0.6600000262
PA,MEASLES,78,0.6600000262
PA,MEASLES,78,0.6600000262
PA,MEASLES,79,0.7699999809
PA,MEASLES,79,0.7200000286
PA,MEASLES,79,0.7099999785
PA,MEASLES,79,0.6600000262
PA,MEASLES,79,0.6600000262
PA,MEASLES,79,0.6700000167
PA,MEASLES,79,0.6600000262
PA,MEASLES,80,0.8100000024
PA,MEASLES,80,0.7300000191
PA,MEASLES,80,0.6700000167
PA,MEASLES,80,0.6700000167
PA,MEASLES,80,0.6700000167
PA,MEASLES,81,0.8399999738
PA,MEASLES,81,0.8899999857
PA,MEASLES,81,0.7900000215
PA,MEASLES,81,0.7900000215
PA,MEASLES,81,0.7400000095
PA,MEASLES,81,0.7099999785
PA,MEASLES,81,0.7099999785
PA,MEASLES,81,0.6800000072
PA,MEASLES,82,0.8299999833
PA,MEASLES,82,0.7799999714
PA,MEASLES,82,0.7099999785
PA,MEASLES,83,0.8500000238
PA,MEASLES,83,0.8500000238
PA,MEASLES,83,0.7300000191
PA,MEASLES,83,0.7099999785
PA,MEASLES,83,0.6999999881
PA,MEASLES,84,0.8700000048
PA,MEASLES,84,0.8600000143
PA,MEASLES,84,0.8600000143
PA,MEASLES,84,0.7799999714
PA,MEASLES,84,0.7400000095
PA,MEASLES,84,0.7400000095
PA,MEASLES,84,0.7400000095
PA,MEASLES,84,0.7400000095
PA,MEASLES,85,0.8600000143
PA,MEASLES,85,0.8600000143
PA,MEASLES,85,0.9200000167
PA,MEASLES,85,0.75
PA,MEASLES,86,0.8799999952
PA,MEASLES,86,0.8700000048
PA,MEASLES,86,0.7799999714
PA,MEASLES,86,0.7200000286
PA,MEASLES,86,0.7200000286
PA,MEASLES,87,0.8500000238
PA,MEASLES,87,0.7599999905
PA,MEASLES,88,0.8899999857
PA,MEASLES,88,0.7699999809
PA,MEASLES,88,0.7400000095
PA,MEASLES,88,0.7400000095
PA,MEASLES,88,0.7400000095
PA,MEASLES,89,0.9100000262
PA,MEASLES,89,0.7799999714
PA,MEASLES,89,0.7699999809
PA,MEASLES,90,0.9200000167
PA,MEASLES,90,0.9100000262
PA,MEASLES,90,0.8399999738
PA,MEASLES,90,0.7900000215
PA,MEASLES,90,0.7900000215
PA,MEASLES,90,0.7900000215
PA,MEASLES,90,0.7799999714
PA,MEASLES,90,0.7699999809
PA,MEASLES,91,0.9300000072
PA,MEASLES,91,0.9399999976
PA,MEASLES,91,0.9399999976
PA,MEASLES,91,0.8799999952
PA,MEASLES,92,0.9300000072
PA,MEASLES,92,0.8500000238
PA,MEASLES,92,0.8100000024
PA,MEASLES,92,0.8100000024
PA,MEASLES,93,0.9499999881
PA,MEASLES,93,0.9499999881
PA,MEASLES,93,0.9399999976
PA,MEASLES,93,0.8399999738
PA,MEASLES,93,0.7799999714
PA,MEASLES,94,1.029999971
PA,MEASLES,94,0.9200000167
PA,MEASLES,94,0.8899999857
PA,MEASLES,94,0.7900000215
PA,MEASLES,95,0.8399999738
PA,MEASLES,95,0.8199999928
PA,MEASLES,96,0.9800000191
PA,MEASLES,96,0.9700000286
PA,MEASLES,96,0.9700000286
PA,MEASLES,96,0.9300000072
PA,MEASLES,96,0.9100000262
PA,MEASLES,97,0.9900000095
PA,MEASLES,97,0.9900000095
PA,MEASLES,97,0.9900000095
PA,MEASLES,97,0.9200000167
PA,MEASLES,97,0.8500000238
PA,MEASLES,97,0.8299999833
PA,MEASLES,98,0.9900000095
PA,MEASLES,98,0.8199999928
PA,MEASLES,99,0.9399999976
PA,MEASLES,99,0.9399999976
PA,MEASLES,99,0.8999999762
PA,MEASLES,99,0.8700000048
PA,MEASLES,100,0.8600000143
PA,MEASLES,101,0.9300000072
PA,MEASLES,101,0.9200000167
PA,MEASLES,101,0.9200000167
PA,MEASLES,101,0.9200000167
PA,MEASLES,101,0.8899999857
PA,MEASLES,101,0.8899999857
PA,MEASLES,102,1.039999962
PA,MEASLES,102,0.9800000191
PA,MEASLES,102,0.9700000286
PA,MEASLES,102,0.8999999762
PA,MEASLES,102,0.8799999952
PA,MEASLES,103,1.049999952
PA,MEASLES,105,1.070000052
PA,MEASLES,105,1.080000043
PA,MEASLES,105,0.9599999785
PA,MEASLES,105,0.8799999952
PA,MEASLES,106,1.159999967
PA,MEASLES,106,0.9900000095
PA,MEASLES,107,1.019999981
PA,MEASLES,107,1.019999981
PA,MEASLES,107,0.9399999976
PA,MEASLES,107,0.9200000167
PA,MEASLES,108,1.179999948
PA,MEASLES,108,1.029999971
PA,MEASLES,108,1.029999971
PA,MEASLES,108,1
PA,MEASLES,108,0.9100000262
PA,MEASLES,109,1.129999995
PA,MEASLES,109,1.120000005
PA,MEASLES,109,1.120000005
PA,MEASLES,109,0.9499999881
PA,MEASLES,109,0.9100000262
PA,MEASLES,110,1.110000014
PA,MEASLES,111,1.139999986
PA,MEASLES,111,1.200000048
PA,MEASLES,111,0.9499999881
PA,MEASLES,112,1.129999995
PA,MEASLES,112,1.149999976
PA,MEASLES,112,0.9900000095
PA,MEASLES,112,0.9399999976
PA,MEASLES,112,0.9399999976
PA,MEASLES,113,1.139999986
PA,MEASLES,113,1.029999971
PA,MEASLES,113,0.9499999881
PA,MEASLES,113,0.9499999881
PA,MEASLES,114,1.149999976
PA,MEASLES,114,1.110000014
PA,MEASLES,114,1.00999999
PA,MEASLES,114,0.9599999785
PA,MEASLES,115,1.169999957
PA,MEASLES,115,1.129999995
PA,MEASLES,115,1.120000005
PA,MEASLES,115,1.039999962
PA,MEASLES,115,1.039999962
PA,MEASLES,115,1.019999981
PA,MEASLES,116,1.200000048
PA,MEASLES,116,1.190000057
PA,MEASLES,116,1.269999981
PA,MEASLES,116,1.100000024
PA,MEASLES,116,1.100000024
PA,MEASLES,116,0.9800000191
PA,MEASLES,117,1.070000052
PA,MEASLES,117,1.00999999
PA,MEASLES,117,0.9800000191
PA,MEASLES,118,1.220000029
PA,MEASLES,118,1.279999971
PA,MEASLES,118,1.039999962
PA,MEASLES,118,1.039999962
PA,MEASLES,119,1.200000048
PA,MEASLES,119,1
PA,MEASLES,119,1
PA,MEASLES,119,1
PA,MEASLES,121,1.25
PA,MEASLES,122,1.24000001
PA,MEASLES,122,1.159999967
PA,MEASLES,123,1.269999981
PA,MEASLES,123,1.049999952
PA,MEASLES,124,1.269999981
PA,MEASLES,125,1.279999971
PA,MEASLES,125,1.25999999
PA,MEASLES,125,1.049999952
PA,MEASLES,125,1.049999952
PA,MEASLES,125,1.059999943
PA,MEASLES,126,1.309999943
PA,MEASLES,126,1.299999952
PA,MEASLES,126,1.200000048
PA,MEASLES,127,1.299999952
PA,MEASLES,127,1.289999962
PA,MEASLES,127,1.110000014
PA,MEASLES,127,1.090000033
PA,MEASLES,128,1.309999943
PA,MEASLES,128,1.289999962
PA,MEASLES,128,1.289999962
PA,MEASLES,128,1.220000029
PA,MEASLES,129,1.340000033
PA,MEASLES,129,1.320000052
PA,MEASLES,129,1.220000029
PA,MEASLES,129,1.080000043
PA,MEASLES,129,1.080000043
PA,MEASLES,130,1.309999943
PA,MEASLES,130,1.139999986
PA,MEASLES,131,1.340000033
PA,MEASLES,131,1.320000052
PA,MEASLES,131,1.320000052
PA,MEASLES,131,1.419999957
PA,MEASLES,131,1.279999971
PA,MEASLES,131,1.25
PA,MEASLES,132,1.350000024
PA,MEASLES,132,1.159999967
PA,MEASLES,132,1.110000014
PA,MEASLES,132,1.110000014
PA,MEASLES,133,1.379999995
PA,MEASLES,133,1.360000014
PA,MEASLES,133,1.440000057
PA,MEASLES,133,1.210000038
PA,MEASLES,134,1.370000005
PA,MEASLES,134,1.360000014
PA,MEASLES,134,1.279999971
PA,MEASLES,134,1.159999967
PA,MEASLES,135,1.379999995
PA,MEASLES,135,1.350000024
PA,MEASLES,135,1.190000057
PA,MEASLES,135,1.129999995
PA,MEASLES,136,1.289999962
PA,MEASLES,136,1.24000001
PA,MEASLES,136,1.169999957
PA,MEASLES,137,1.309999943
PA,MEASLES,137,1.279999971
PA,MEASLES,137,1.220000029
PA,MEASLES,137,1.210000038
PA,MEASLES,137,1.200000048
PA,MEASLES,137,1.210000038
PA,MEASLES,137,1.179999948
PA,MEASLES,137,1.149999976
PA,MEASLES,137,1.149999976
PA,MEASLES,138,1.409999967
PA,MEASLES,138,1.220000029
PA,MEASLES,138,1.159999967
PA,MEASLES,139,1.399999976
PA,MEASLES,139,1.519999981
PA,MEASLES,140,1.409999967
PA,MEASLES,140,1.179999948
PA,MEASLES,141,1.419999957
PA,MEASLES,141,1.289999962
PA,MEASLES,141,1.279999971
PA,MEASLES,141,1.24000001
PA,MEASLES,141,1.24000001
PA,MEASLES,142,1.450000048
PA,MEASLES,142,1.220000029
PA,MEASLES,143,1.50999999
PA,MEASLES,143,1.559999943
PA,MEASLES,143,1.360000014
PA,MEASLES,143,1.360000014
PA,MEASLES,143,1.25999999
PA,MEASLES,145,1.480000019
PA,MEASLES,145,1.279999971
PA,MEASLES,145,1.220000029
PA,MEASLES,147,1.49000001
PA,MEASLES,147,1.379999995
PA,MEASLES,147,1.269999981
PA,MEASLES,147,1.25999999
PA,MEASLES,148,1.519999981
PA,MEASLES,148,1.5
PA,MEASLES,148,1.269999981
PA,MEASLES,149,1.629999995
PA,MEASLES,149,1.299999952
PA,MEASLES,149,1.289999962
PA,MEASLES,150,1.539999962
PA,MEASLES,150,1.529999971
PA,MEASLES,150,1.519999981
PA,MEASLES,150,1.409999967
PA,MEASLES,150,1.25999999
PA,MEASLES,151,1.529999971
PA,MEASLES,151,1.330000043
PA,MEASLES,152,1.330000043
PA,MEASLES,153,1.549999952
PA,MEASLES,153,1.320000052
PA,MEASLES,154,1.590000033
PA,MEASLES,154,1.559999943
PA,MEASLES,154,1.409999967
PA,MEASLES,155,1.450000048
PA,MEASLES,155,1.370000005
PA,MEASLES,156,1.600000024
PA,MEASLES,156,1.590000033
PA,MEASLES,156,1.570000052
PA,MEASLES,156,1.570000052
PA,MEASLES,156,1.529999971
PA,MEASLES,156,1.429999948
PA,MEASLES,156,1.340000033
PA,MEASLES,156,1.309999943
PA,MEASLES,156,1.309999943
PA,MEASLES,158,1.50999999
PA,MEASLES,158,1.440000057
PA,MEASLES,158,1.429999948
PA,MEASLES,158,1.389999986
PA,MEASLES,159,1.610000014
PA,MEASLES,159,1.370000005
PA,MEASLES,159,1.360000014
PA,MEASLES,160,1.399999976
PA,MEASLES,160,1.350000024
